rtu_id,mp_id,SiteID,Date,date,time,Time,Times,bd_sy,bd_zy,p, ,vb,vc,ia,ib,ic,Multiplying Factor,ct_ratio,pt_ratio,cs
8.47057E+11,1,Branch A,20260615,20260615,1750,1750,5:50:00 PM,13.61999989,9236.179688,1.842000008,405.6300049,398.8999939,402.7399902,2.737999916,3.289000034,2.736000061,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,500,500,5:00:00 AM,13.61999989,9222.919922,0.864000022,423,416.519989,420.1099854,1.297999978,1.159000039,1.118999958,160,160,1,0.985000014
8.47057E+11,1,Branch A,20260615,20260615,1610,1610,4:10:00 PM,13.61999989,9233.620117,1.404999971,409.5100098,403,406.4899902,1.758000016,2.045000076,1.55400002,160,160,1,0.996999979
8.47057E+11,1,Branch A,20260615,20260615,1720,1720,5:20:00 PM,13.61999989,9235.230469,1.79400003,404.3599854,397.7900085,400.9500122,2.298000097,2.60800004,2.181999922,160,160,1,0.998000026
8.47057E+11,1,Branch A,20260615,20260615,1910,1910,7:10:00 PM,13.61999989,9238.629883,1.975999951,409.25,403.8900146,406.7799988,2.433000088,3.122999907,2.604000092,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,755,755,7:55:00 AM,13.61999989,9226.209961,1.328999996,422.3299866,417.2099915,420.9500122,2.193000078,2.210999966,1.819000006,160,160,1,0.977999985
8.47057E+11,1,Branch A,20260615,20260615,305,305,3:05:00 AM,13.61999989,9221.709961,0.962000012,423.3999939,416.6300049,418.4100037,1.712000012,1.572999954,1.202000022,160,160,1,0.980000019
8.47057E+11,1,Branch A,20260615,20260615,1150,1150,11:50:00 AM,13.61999989,9231.179688,1.154000044,416.0799866,412.2200012,416.2099915,1.756000042,1.967000008,1.735000014,160,160,1,0.985000014
8.47057E+11,1,Branch A,20260615,20260615,1140,1140,11:40:00 AM,13.61999989,9230.980469,1.069000006,416.9200134,412.9200134,416.4599915,1.815000057,1.72300005,1.629999995,160,160,1,0.986000001
8.47057E+11,1,Branch A,20260615,20260615,1640,1640,4:40:00 PM,13.61999989,9234.259766,1.411000013,404.7099915,398.0100098,401.5,1.868000031,2.250999928,1.672000051,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,1135,1135,11:35:00 AM,13.61999989,9230.80957,1.208999991,419.1400146,415.1499939,418.9100037,2.398999929,2.70600009,1.967000008,160,160,1,0.981000006
8.47057E+11,1,Branch A,20260615,20260615,1740,1740,5:40:00 PM,13.61999989,9235.879883,1.879999995,404.4599915,398.8200073,402.769989,2.540999889,3.040999889,2.322000027,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,615,615,6:15:00 AM,13.61999989,9224.030273,1.460000038,421.7600098,416.0599976,420.0599976,1.815000057,1.835000038,1.88499999,160,160,1,0.976000011
8.47057E+11,1,Branch A,20260615,20260615,2200,2200,10:00:00 PM,13.61999989,9243.700195,1.297999978,412.7799988,406.6000061,410.6600037,2.430999994,2.267999887,1.873000026,160,160,1,0.99000001
8.47057E+11,1,Branch A,20260615,20260615,1200,1200,12:00:00 PM,13.61999989,9231.370117,1.304999948,416.4100037,411.5,415.6300049,1.722000003,2.017999887,1.86500001,160,160,1,0.981000006
8.47057E+11,1,Branch A,20260615,20260615,2215,2215,10:15:00 PM,13.61999989,9243.959961,1.192000031,411.2200012,404.7999878,408.8699951,1.817999959,1.840999961,1.980000019,160,160,1,0.987999976
8.47057E+11,1,Branch A,20260615,20260615,600,600,6:00:00 AM,13.61999989,9223.719727,0.992999971,424.1199951,418.0899963,420.5899963,1.417000055,1.315000057,1.417999983,160,160,1,0.98299998
8.47057E+11,1,Branch A,20260615,20260615,2300,2300,11:00:00 PM,13.61999989,9244.950195,1.203999996,409.3500061,404.25,408.3800049,1.965999961,1.840000033,1.725999951,160,160,1,0.981999993
8.47057E+11,1,Branch A,20260615,20260615,2000,2000,8:00:00 PM,13.61999989,9240.169922,1.774999976,414.3800049,407.3599854,409.8800049,2.296000004,2.388999939,1.934000015,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,2345,2345,11:45:00 PM,13.61999989,9245.839844,1.105000019,412.019989,404.769989,409.6400146,1.792999983,1.718000054,1.574000001,160,160,1,0.986999989
8.47057E+11,1,Branch A,20260615,20260615,2330,2330,11:30:00 PM,13.61999989,9245.589844,1.281999946,416.75,409.1400146,414.0899963,1.911000013,1.555999994,1.657999992,160,160,1,0.990999997
8.47057E+11,1,Branch A,20260615,20260615,1920,1920,7:20:00 PM,13.61999989,9238.959961,2.000999928,408.4200134,402.6499939,405.7399902,2.828000069,3.030999899,2.742000103,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,1525,1525,3:25:00 PM,13.61999989,9232.820313,1.02699995,413.0599976,407.5299988,412.0899963,1.268000007,1.449000001,1.412999988,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,645,645,6:45:00 AM,13.61999989,9224.719727,1.319000006,423.4500122,417.75,421.5700073,2.114000082,2.279000044,1.904999971,160,160,1,0.985000014
8.47057E+11,1,Branch A,20260615,20260615,1710,1710,5:10:00 PM,13.61999989,9235.009766,1.386999965,406.4500122,400.269989,403.0299988,1.792999983,2.263999939,1.858999968,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,1555,1555,3:55:00 PM,13.61999989,9233.339844,1.16900003,409.3999939,403.9700012,408.269989,1.638000011,1.896000028,1.700000048,160,160,1,1
8.47057E+11,1,Branch A,20260615,20260615,1625,1625,4:25:00 PM,13.61999989,9233.950195,1.324000001,409.0299988,403.4700012,406.5299988,1.562000036,2.010999918,1.629999995,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,0,0,12:00:00 AM,13.61999989,9246.139648,1.144000053,412.8200073,405.4700012,410.3900146,1.764000058,1.812000036,1.552000046,160,160,1,0.99000001
8.47057E+11,1,Branch A,20260616,20260616,425,425,4:25:00 AM,13.61999989,9251.919922,1.156000018,418.5700073,412.5799866,416.7399902,1.840000033,1.950999975,1.684999943,160,160,1,0.978999972
8.47057E+11,1,Branch A,20260616,20260616,1455,1455,2:55:00 PM,13.63000011,9263.389648,1.491999984,407.8599854,401.7399902,405.6499939,2.424999952,2.471999884,2.282999992,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1010,1010,10:10:00 AM,13.61999989,9259.150391,1.554999948,416.230011,410.3399963,414.3099976,2.532999992,2.723999977,2.474999905,160,160,1,0.996999979
8.47057E+11,1,Branch A,20260616,20260616,1655,1655,4:55:00 PM,13.63000011,9266.179688,2.075000048,406.7799988,400.5700073,403.4700012,2.867000103,2.895999908,2.720000029,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,15,15,12:15:00 AM,13.61999989,9246.410156,1.20599997,412.019989,404.980011,408.3500061,1.93599999,1.730999947,1.697000027,160,160,1,0.985000014
8.47057E+11,1,Branch A,20260616,20260616,50,50,12:50:00 AM,13.61999989,9247.290039,1.282999992,410.4700012,405.4500122,406.1600037,1.957999945,2.022000074,1.766000032,160,160,1,0.989000022
8.47057E+11,1,Branch A,20260616,20260616,2125,2125,9:25:00 PM,13.63000011,9275.950195,1.690000057,414.9500122,408.230011,411.0400085,2.515000105,2.335000038,2.375999928,160,160,1,0.992999971
8.47057E+11,1,Branch A,20260616,20260616,625,625,6:25:00 AM,13.61999989,9253.959961,1.177999973,426.4299927,420.9500122,425.9100037,1.733999968,1.432000041,1.417999983,160,160,1,0.977999985
8.47057E+11,1,Branch A,20260616,20260616,1435,1435,2:35:00 PM,13.63000011,9262.879883,1.503000021,412.4200134,406.9599915,410.9700012,2.522000074,2.628000021,2.234999895,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1000,1000,10:00:00 AM,13.61999989,9258.830078,2.01699996,416.2900085,410.2200012,413.2600098,2.811000109,2.812999964,2.58100009,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1205,1205,12:05:00 PM,13.63000011,9260.549805,1.139999986,416.6700134,411.6400146,415.480011,1.774000049,2.084000111,1.817000031,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,325,325,3:25:00 AM,13.61999989,9250.769531,1.254999995,411.3099976,404.019989,409.5899963,2.112999916,2,1.690999985,160,160,1,0.992999971
8.47057E+11,1,Branch A,20260616,20260616,1305,1305,1:05:00 PM,13.63000011,9261.320313,0.707000017,420.1099854,416.1600037,419.4400024,1.080000043,1.203999996,0.943000019,160,160,1,0.998000026
8.47057E+11,1,Branch A,20260616,20260616,1730,1730,5:30:00 PM,13.63000011,9267.5,2.361999989,405.730011,397.5899963,401.8500061,3.174000025,3.397000074,2.993999958,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1405,1405,2:05:00 PM,13.63000011,9262.160156,1.570000052,415.4599915,409.3200073,413.4200134,1.791000009,2.076999903,1.731999993,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,150,150,1:50:00 AM,13.61999989,9248.620117,1.231999993,411.4400024,406,407.4100037,2.092000008,1.963999987,1.648000002,160,160,1,0.987999976
8.47057E+11,1,Branch A,20260616,20260616,120,120,1:20:00 AM,13.61999989,9247.950195,1.31400001,411.6300049,405.7399902,406.4700012,2.016000032,2.306999922,1.855999947,160,160,1,0.996999979
8.47057E+11,1,Branch A,20260616,20260616,1840,1840,6:40:00 PM,13.63000011,9270.379883,2.519000053,408.4700012,401.25,404.9400024,3.686000109,3.595000029,3.542000055,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,135,135,1:35:00 AM,13.61999989,9248.299805,1.315999985,410.4400024,404.519989,404.8900146,1.953999996,2.289000034,1.861999989,160,160,1,0.996999979
8.47057E+11,1,Branch A,20260616,20260616,235,235,2:35:00 AM,13.61999989,9249.610352,1.289000034,414.9400024,410.480011,411.8800049,2.105999947,2.036000013,1.965000033,160,160,1,0.995000005
8.47057E+11,1,Branch A,20260616,20260616,735,735,7:35:00 AM,13.61999989,9255.259766,0.899999976,430.5799866,426.9599915,430.1400146,1.213000059,1.120000005,1.065999985,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,250,250,2:50:00 AM,13.61999989,9249.870117,1.253000021,415.8500061,409.7000122,411.7000122,1.909000039,2.003000021,1.682000041,160,160,1,0.987999976
8.47057E+11,1,Branch A,20260616,20260616,1600,1600,4:00:00 PM,13.63000011,9264.860352,1.296000004,412.519989,405.7099915,409.6000061,1.981999993,1.889000058,1.866000056,160,160,1,0.998000026
8.47057E+11,1,Branch A,20260616,20260616,1110,1110,11:10:00 AM,13.61999989,9259.990234,0.360000014,422.6400146,417.8299866,421.6700134,0.680000007,1.110000014,0.977999985,160,160,1,0.421999991
8.47057E+11,1,Branch A,20260616,20260616,820,820,8:20:00 AM,13.61999989,9256.160156,1.294999957,419.230011,412.5100098,416.7799988,2.038000107,2.010999918,1.621999979,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,2235,2235,10:35:00 PM,13.63000011,9277.650391,1.324000001,411.0499878,404.0700073,407.3299866,1.988999963,1.799000025,1.603000045,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,345,345,3:45:00 AM,13.61999989,9251.160156,1.305999994,413.8500061,407.3999939,413.6300049,1.804999948,1.988000035,1.600000024,160,160,1,0.978999972
8.47057E+11,1,Branch A,20260616,20260616,1245,1245,12:45:00 PM,13.63000011,9261.009766,0.136000007,417.2900085,413.2000122,417.0100098,0.935000002,0.957000017,0.791000009,160,160,1,0.995000005
8.47057E+11,1,Branch A,20260616,20260616,2225,2225,10:25:00 PM,13.63000011,9277.450195,1.297000051,415.2799988,408.8500061,411.2900085,1.911999941,2.198999882,1.771999955,160,160,1,0.986000001
8.47057E+11,1,Branch A,20260616,20260616,1810,1810,6:10:00 PM,13.63000011,9268.959961,2.150000095,406.7900085,399.7799988,404.5700073,3.344000101,3.298000097,2.989000082,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1025,1025,10:25:00 AM,13.61999989,9259.540039,1.192999959,422.6000061,416.9200134,421.6499939,2.045000076,2.186000109,1.856999993,160,160,1,0.989000022
8.47057E+11,1,Branch A,20260616,20260616,1225,1225,12:25:00 PM,13.63000011,9260.830078,0.505999982,419.6700134,415.5499878,418.480011,1.472000003,1.44599998,1.30400002,160,160,1,0.990999997
8.47057E+11,1,Branch A,20260616,20260616,1940,1940,7:40:00 PM,13.63000011,9272.580078,2.035000086,412.0299988,405.1799927,409.3800049,3.059000015,2.911000013,2.746000051,160,160,1,0.995000005
8.47057E+11,1,Branch A,20260616,20260616,845,845,8:45:00 AM,13.61999989,9256.570313,1.472000003,429.5599976,424.3399963,426.4100037,1.942999959,1.952999949,1.907999992,160,160,1,0.995000005
8.47057E+11,1,Branch A,20260616,20260616,2035,2035,8:35:00 PM,13.63000011,9274.370117,2.023000002,417.7999878,411.25,414.8800049,2.786999941,2.700000048,2.486999989,160,160,1,0.991999984
8.47057E+11,1,Branch A,20260616,20260616,1855,1855,6:55:00 PM,13.63000011,9270.919922,2.417999983,409.7900085,403.519989,407.9299927,3.493999958,3.625999928,3.203000069,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,30,30,12:30:00 AM,13.61999989,9246.860352,1.333999991,409.9200134,403.1099854,407.5799866,1.934999943,2.135999918,1.725999951,160,160,1,0.995999992
8.47057E+11,1,Branch A,20260616,20260616,2050,2050,8:50:00 PM,13.63000011,9274.849609,1.728999972,414.5899963,409.3500061,413.5700073,2.700000048,2.707999945,2.374000072,160,160,1,0.990999997
8.47057E+11,1,Branch A,20260616,20260616,220,220,2:20:00 AM,13.61999989,9249.209961,1.235999942,415.3900146,409.9200134,412.3800049,1.995000005,2.364000082,2.003999949,160,160,1,0.990999997
8.47057E+11,1,Branch A,20260616,20260616,2105,2105,9:05:00 PM,13.63000011,9275.459961,1.649000049,418.8200073,412.0799866,417.2000122,2.500999928,2.576999903,2.15199995,160,160,1,0.99000001
8.47057E+11,1,Branch A,20260616,20260616,720,720,7:20:00 AM,13.61999989,9255.080078,0.879999995,428.4200134,422.8299866,426.8699951,1.644000053,1.457999945,1.468000054,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1255,1255,12:55:00 PM,13.63000011,9261.169922,1.083999991,419.5499878,415.2399902,419.5899963,1.629999995,1.664999962,1.32099998,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,925,925,9:25:00 AM,13.61999989,9257.910156,2.299000025,409.3999939,403.4400024,407.3500061,3.308000088,3.104000092,2.585999966,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,205,205,2:05:00 AM,13.61999989,9248.910156,1.289000034,411.8099976,406.75,407.8999939,1.94599998,2.039999962,1.664999962,160,160,1,0.991999984
8.47057E+11,1,Branch A,20260616,20260616,635,635,6:35:00 AM,13.61999989,9254.200195,1.355000019,425.4899902,419.4700012,423.0100098,1.679999948,1.960000038,1.289999962,160,160,1,0.975000024
8.47057E+11,1,Branch A,20260616,20260616,1505,1505,3:05:00 PM,13.63000011,9263.849609,1.213000059,411.0400085,404.769989,407.6099854,2.062999964,2.036000013,1.726999998,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,835,835,8:35:00 AM,13.61999989,9256.44043,1.152999997,418.6300049,412.2200012,416.6700134,1.924000025,1.894000053,1.447999954,160,160,1,0.968999982
8.47057E+11,1,Branch A,20260616,20260616,1215,1215,12:15:00 PM,13.63000011,9260.719727,0.924000025,418.0899963,412.5299988,416.3200073,1.667000055,1.856999993,1.552000046,160,160,1,0.994000018
8.47057E+11,1,Branch A,20260616,20260616,1355,1355,1:55:00 PM,13.63000011,9261.969727,0.77700001,419.1400146,414.4400024,418.480011,1.110000014,1.292999983,1.006000042,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,400,400,4:00:00 AM,13.61999989,9251.339844,1.103999972,419.3500061,413.0299988,417.1700134,1.950000048,1.725999951,1.508999944,160,160,1,0.963999987
8.47057E+11,1,Branch A,20260616,20260616,1700,1700,5:00:00 PM,13.63000011,9266.44043,1.927999973,408.0899963,401.3699951,405.2200012,2.770999908,2.980999947,2.790999889,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1445,1445,2:45:00 PM,13.63000011,9263.150391,1.605000019,411.6499939,405.3800049,407.980011,2.236999989,2.184000015,1.940000057,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1315,1315,1:15:00 PM,13.63000011,9261.360352,0.048999999,421.0799866,415.1400146,420.3800049,0.708999991,0.493999988,0.565999985,160,160,1,-0.5
8.47057E+11,1,Branch A,20260616,20260616,1615,1615,4:15:00 PM,13.63000011,9265.240234,1.511999965,408.6499939,402.1600037,405.8800049,2.298000097,2.371999979,1.97300005,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,410,410,4:10:00 AM,13.61999989,9251.629883,1.20599997,419.6400146,413.6400146,417.3500061,1.965000033,1.70599997,1.684999943,160,160,1,0.980000019
8.47057E+11,1,Branch A,20260616,20260616,1630,1630,4:30:00 PM,13.63000011,9265.589844,1.485000014,407.9200134,401.5799866,405.5700073,2.563999891,2.46600008,2.279000044,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1545,1545,3:45:00 PM,13.63000011,9264.589844,1.470000029,412.0499878,405.4500122,408.6000061,1.621999979,1.833999991,1.764999986,160,160,1,0.995999992
8.47057E+11,1,Branch A,20260616,20260616,905,905,9:05:00 AM,13.61999989,9257.240234,1.148000002,422.8500061,416.3399963,416.6400146,1.730000019,1.718000054,0.986000001,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,750,750,7:50:00 AM,13.61999989,9255.549805,1.146999955,426.8999939,422.9599915,426.1300049,1.652999997,1.697999954,1.460999966,160,160,1,0.992999971
8.47057E+11,1,Branch A,20260616,20260616,440,440,4:40:00 AM,13.61999989,9252.219727,1.317000031,419,412.6199951,417.5799866,1.73300004,1.782999992,1.578999996,160,160,1,0.980000019
8.47057E+11,1,Branch A,20260616,20260616,2310,2310,11:10:00 PM,13.63000011,9278.379883,1.213999987,407.6099854,401.9100037,404.4400024,1.805999994,2.005000114,1.67900002,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,1800,1800,6:00:00 PM,13.63000011,9268.599609,2.513999939,405.9200134,399.75,403.7600098,3.558000088,3.650000095,3.457000017,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,2350,2350,11:50:00 PM,13.63000011,9279.259766,1.220000029,416.019989,408.6900024,413.0299988,1.975999951,2.104000092,1.710999966,160,160,1,0.998000026
8.47057E+11,1,Branch A,20260616,20260616,1055,1055,10:55:00 AM,13.61999989,9259.889648,0.791000009,424.980011,420.2600098,425.1600037,1.004999995,0.903999984,0.725000024,160,160,1,0.996999979
8.47057E+11,1,Branch A,20260616,20260616,650,650,6:50:00 AM,13.61999989,9254.480469,1.177000046,427.2099915,422.230011,426.75,1.66900003,1.835000038,1.552000046,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,2245,2245,10:45:00 PM,13.63000011,9277.879883,1.36500001,410.1799927,403.5899963,407.1799927,1.942000031,2.131999969,1.616999984,160,160,1,1
8.47057E+11,1,Branch A,20260616,20260616,2320,2320,11:20:00 PM,13.63000011,9278.540039,1.296000004,411.1600037,403.9299927,408.1700134,2.036999941,1.947999954,1.820000052,160,160,1,0.998000026
