datetime,branch,total_register,mf,power_kw,power_factor,consumption_kwh,gap_minutes,gap_block_minutes,is_interpolated,hour,minute,day_of_week,month,is_weekend,time_decimal,shift,shift_datetime,shift_date,date,is_gap_filled,hourly_avg,status
2025-09-02 17:15:00,Branch A,,160.0,,,30.0,,15.0,True,17,15,1,9,0,17.25,Shift B,2025-09-02 11:15:00,2025-09-02,2025-09-02,True,23.651944416972345,connectivity_issue
2025-09-02 17:20:00,Branch A,,160.0,,,30.0,,15.0,True,17,20,1,9,0,17.333333333333332,Shift B,2025-09-02 11:20:00,2025-09-02,2025-09-02,True,23.651944416972345,connectivity_issue
2025-09-02 17:25:00,Branch A,5.380000114,160.0,,,30.0,20.0,0.0,False,17,25,1,9,0,17.416666666666668,Shift B,2025-09-02 11:25:00,2025-09-02,2025-09-02,False,23.651944416972345,normal
2025-09-02 17:30:00,Branch A,,160.0,,,27.199974079999976,,5.0,True,17,30,1,9,0,17.5,Shift B,2025-09-02 11:30:00,2025-09-02,2025-09-02,False,23.651944416972345,normal
2025-09-02 17:35:00,Branch A,5.71999979,160.0,,,27.199974079999976,10.0,0.0,False,17,35,1,9,0,17.583333333333332,Shift B,2025-09-02 11:35:00,2025-09-02,2025-09-02,False,23.651944416972345,normal
2025-09-02 17:40:00,Branch A,,160.0,,,28.40000151999998,,15.0,True,17,40,1,9,0,17.666666666666668,Shift B,2025-09-02 11:40:00,2025-09-02,2025-09-02,True,23.651944416972345,connectivity_issue
2025-09-02 17:45:00,Branch A,,160.0,,,28.40000151999998,,15.0,True,17,45,1,9,0,17.75,Shift B,2025-09-02 11:45:00,2025-09-02,2025-09-02,True,23.651944416972345,connectivity_issue
2025-09-02 17:50:00,Branch A,,160.0,,,28.40000151999998,,15.0,True,17,50,1,9,0,17.833333333333332,Shift B,2025-09-02 11:50:00,2025-09-02,2025-09-02,True,23.651944416972345,connectivity_issue
2025-09-02 17:55:00,Branch A,6.429999828,160.0,,,28.40000151999998,20.0,0.0,False,17,55,1,9,0,17.916666666666668,Shift B,2025-09-02 11:55:00,2025-09-02,2025-09-02,False,23.651944416972345,normal
2025-09-02 18:00:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,0,1,9,0,18.0,Shift B,2025-09-02 12:00:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:05:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,5,1,9,0,18.083333333333332,Shift B,2025-09-02 12:05:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:10:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,10,1,9,0,18.166666666666668,Shift B,2025-09-02 12:10:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:15:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,15,1,9,0,18.25,Shift B,2025-09-02 12:15:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:20:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,20,1,9,0,18.333333333333332,Shift B,2025-09-02 12:20:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:25:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,25,1,9,0,18.416666666666668,Shift B,2025-09-02 12:25:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:30:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,30,1,9,0,18.5,Shift B,2025-09-02 12:30:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:35:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,35,1,9,0,18.583333333333332,Shift B,2025-09-02 12:35:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:40:00,Branch A,,160.0,,,31.04000092800001,,45.0,True,18,40,1,9,0,18.666666666666668,Shift B,2025-09-02 12:40:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:45:00,Branch A,8.369999886,160.0,,,31.04000092800001,50.0,0.0,False,18,45,1,9,0,18.75,Shift B,2025-09-02 12:45:00,2025-09-02,2025-09-02,False,22.690784492249644,normal
2025-09-02 18:50:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,18,50,1,9,0,18.833333333333332,Shift B,2025-09-02 12:50:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 18:55:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,18,55,1,9,0,18.916666666666668,Shift B,2025-09-02 12:55:00,2025-09-02,2025-09-02,True,22.690784492249644,connectivity_issue
2025-09-02 19:00:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,19,0,1,9,0,19.0,Shift B,2025-09-02 13:00:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:05:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,19,5,1,9,0,19.083333333333332,Shift B,2025-09-02 13:05:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:10:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,19,10,1,9,0,19.166666666666668,Shift B,2025-09-02 13:10:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:15:00,Branch A,,160.0,,,28.800005211428548,,30.0,True,19,15,1,9,0,19.25,Shift B,2025-09-02 13:15:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:20:00,Branch A,9.630000114,160.0,,,28.800005211428548,35.0,0.0,False,19,20,1,9,0,19.333333333333332,Shift B,2025-09-02 13:20:00,2025-09-02,2025-09-02,False,22.868580893192437,normal
2025-09-02 19:25:00,Branch A,,160.0,,,25.5999756,,5.0,True,19,25,1,9,0,19.416666666666668,Shift B,2025-09-02 13:25:00,2025-09-02,2025-09-02,False,22.868580893192437,normal
2025-09-02 19:30:00,Branch A,9.949999809,160.0,,,25.5999756,10.0,0.0,False,19,30,1,9,0,19.5,Shift B,2025-09-02 13:30:00,2025-09-02,2025-09-02,False,22.868580893192437,normal
2025-09-02 19:35:00,Branch A,,160.0,,,25.86667389333333,,25.0,True,19,35,1,9,0,19.583333333333332,Shift B,2025-09-02 13:35:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:40:00,Branch A,,160.0,,,25.86667389333333,,25.0,True,19,40,1,9,0,19.666666666666668,Shift B,2025-09-02 13:40:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:45:00,Branch A,,160.0,,,25.86667389333333,,25.0,True,19,45,1,9,0,19.75,Shift B,2025-09-02 13:45:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:50:00,Branch A,,160.0,,,25.86667389333333,,25.0,True,19,50,1,9,0,19.833333333333332,Shift B,2025-09-02 13:50:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 19:55:00,Branch A,,160.0,,,25.86667389333333,,25.0,True,19,55,1,9,0,19.916666666666668,Shift B,2025-09-02 13:55:00,2025-09-02,2025-09-02,True,22.868580893192437,connectivity_issue
2025-09-02 20:00:00,Branch A,10.92000008,160.0,,,25.86667389333333,30.0,0.0,False,20,0,1,9,0,20.0,Shift B,2025-09-02 14:00:00,2025-09-02,2025-09-02,False,20.853933964508077,normal
2025-09-02 20:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,5,1,9,0,20.083333333333332,Shift B,2025-09-02 14:05:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,10,1,9,0,20.166666666666668,Shift B,2025-09-02 14:10:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,15,1,9,0,20.25,Shift B,2025-09-02 14:15:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,20,1,9,0,20.333333333333332,Shift B,2025-09-02 14:20:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,25,1,9,0,20.416666666666668,Shift B,2025-09-02 14:25:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,30,1,9,0,20.5,Shift B,2025-09-02 14:30:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,35,1,9,0,20.583333333333332,Shift B,2025-09-02 14:35:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:40:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,40,1,9,0,20.666666666666668,Shift B,2025-09-02 14:40:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:45:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,45,1,9,0,20.75,Shift B,2025-09-02 14:45:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:50:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,50,1,9,0,20.833333333333332,Shift B,2025-09-02 14:50:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 20:55:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,20,55,1,9,0,20.916666666666668,Shift B,2025-09-02 14:55:00,2025-09-02,2025-09-02,True,20.853933964508077,connectivity_issue
2025-09-02 21:00:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,0,1,9,0,21.0,Shift B,2025-09-02 15:00:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,5,1,9,0,21.083333333333332,Shift B,2025-09-02 15:05:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,10,1,9,0,21.166666666666668,Shift B,2025-09-02 15:10:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,15,1,9,0,21.25,Shift B,2025-09-02 15:15:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,20,1,9,0,21.333333333333332,Shift B,2025-09-02 15:20:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,25,1,9,0,21.416666666666668,Shift B,2025-09-02 15:25:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,30,1,9,0,21.5,Shift B,2025-09-02 15:30:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,35,1,9,0,21.583333333333332,Shift B,2025-09-02 15:35:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:40:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,40,1,9,0,21.666666666666668,Shift B,2025-09-02 15:40:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:45:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,45,1,9,0,21.75,Shift B,2025-09-02 15:45:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:50:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,50,1,9,0,21.833333333333332,Shift B,2025-09-02 15:50:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 21:55:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,21,55,1,9,0,21.916666666666668,Shift B,2025-09-02 15:55:00,2025-09-02,2025-09-02,True,21.24246374139871,connectivity_issue
2025-09-02 22:00:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,0,1,9,0,22.0,Shift C,2025-09-02 16:00:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,5,1,9,0,22.083333333333332,Shift C,2025-09-02 16:05:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,10,1,9,0,22.166666666666668,Shift C,2025-09-02 16:10:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,15,1,9,0,22.25,Shift C,2025-09-02 16:15:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,20,1,9,0,22.333333333333332,Shift C,2025-09-02 16:20:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,25,1,9,0,22.416666666666668,Shift C,2025-09-02 16:25:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,30,1,9,0,22.5,Shift C,2025-09-02 16:30:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,35,1,9,0,22.583333333333332,Shift C,2025-09-02 16:35:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:40:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,40,1,9,0,22.666666666666668,Shift C,2025-09-02 16:40:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:45:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,45,1,9,0,22.75,Shift C,2025-09-02 16:45:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:50:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,50,1,9,0,22.833333333333332,Shift C,2025-09-02 16:50:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 22:55:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,22,55,1,9,0,22.916666666666668,Shift C,2025-09-02 16:55:00,2025-09-02,2025-09-02,True,20.06565491554161,connectivity_issue
2025-09-02 23:00:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,0,1,9,0,23.0,Shift C,2025-09-02 17:00:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,5,1,9,0,23.083333333333332,Shift C,2025-09-02 17:05:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,10,1,9,0,23.166666666666668,Shift C,2025-09-02 17:10:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,15,1,9,0,23.25,Shift C,2025-09-02 17:15:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,20,1,9,0,23.333333333333332,Shift C,2025-09-02 17:20:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,25,1,9,0,23.416666666666668,Shift C,2025-09-02 17:25:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,30,1,9,0,23.5,Shift C,2025-09-02 17:30:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,35,1,9,0,23.583333333333332,Shift C,2025-09-02 17:35:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:40:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,40,1,9,0,23.666666666666668,Shift C,2025-09-02 17:40:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:45:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,45,1,9,0,23.75,Shift C,2025-09-02 17:45:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:50:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,50,1,9,0,23.833333333333332,Shift C,2025-09-02 17:50:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-02 23:55:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,23,55,1,9,0,23.916666666666668,Shift C,2025-09-02 17:55:00,2025-09-02,2025-09-02,True,20.37380998158124,connectivity_issue
2025-09-03 00:00:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,0,2,9,0,0.0,Shift C,2025-09-02 18:00:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,5,2,9,0,0.08333333333333333,Shift C,2025-09-02 18:05:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,10,2,9,0,0.16666666666666666,Shift C,2025-09-02 18:10:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,15,2,9,0,0.25,Shift C,2025-09-02 18:15:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,20,2,9,0,0.3333333333333333,Shift C,2025-09-02 18:20:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,25,2,9,0,0.4166666666666667,Shift C,2025-09-02 18:25:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,30,2,9,0,0.5,Shift C,2025-09-02 18:30:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,35,2,9,0,0.5833333333333334,Shift C,2025-09-02 18:35:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:40:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,40,2,9,0,0.6666666666666666,Shift C,2025-09-02 18:40:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:45:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,45,2,9,0,0.75,Shift C,2025-09-02 18:45:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:50:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,50,2,9,0,0.8333333333333334,Shift C,2025-09-02 18:50:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 00:55:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,0,55,2,9,0,0.9166666666666666,Shift C,2025-09-02 18:55:00,2025-09-02,2025-09-03,True,20.174864825567354,connectivity_issue
2025-09-03 01:00:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,0,2,9,0,1.0,Shift C,2025-09-02 19:00:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:05:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,5,2,9,0,1.0833333333333333,Shift C,2025-09-02 19:05:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:10:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,10,2,9,0,1.1666666666666667,Shift C,2025-09-02 19:10:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:15:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,15,2,9,0,1.25,Shift C,2025-09-02 19:15:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:20:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,20,2,9,0,1.3333333333333333,Shift C,2025-09-02 19:20:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:25:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,25,2,9,0,1.4166666666666667,Shift C,2025-09-02 19:25:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:30:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,30,2,9,0,1.5,Shift C,2025-09-02 19:30:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
2025-09-03 01:35:00,Branch A,,160.0,,,22.636452658128075,,1010.0,True,1,35,2,9,0,1.5833333333333335,Shift C,2025-09-02 19:35:00,2025-09-02,2025-09-03,True,19.833209925405626,connectivity_issue
